Ticker&Date,Title
ADRD20160810,1
ADRD20160915,1
ADRD20161013,1
ADRD20161219,2
ADRD20161230,1
ADRD20170112,1
ADRE20101123,1
ADRE20120222,1
ADRE20130222,1
ADRE20130909,1
ADRE20160202,1
ADRE20160706,1
ADRE20160829,1
ADRE20161013,1
ADRE20161201,1
ADRE20170112,1
ADRO20150410,1
ADRO20160328,1
ADRO20160926,1
ADRO20161024,1
ADRO20161025,1
ADRO20161121,1
ADRO20170106,1
ADRO20170109,1
ADRO20170111,1
ADRO20170113,1
ADRU20121210,1
ADRU20160613,1
ADRU20160810,1
ADRU20160915,1
ADRU20160929,1
ADRU20161013,1
ADRU20161027,1
ADRU20161104,1
ADRU20161110,1
ADRU20170112,1
ADS20160819,1
ADS20160914,1
ADS20161210,1
ADS20170103,1
ADS20170110,1
ADS20170112,2
ADS20170113,3
ADSK20161222,1
ADSK20170103,1
ADSK20170106,2
ADSK20170111,1
ADSK20170112,2
ADSK20170113,3
ADT20110516,1
ADT20150501,1
ADT20150522,1
ADT20160510,1
ADT20161114,1
ADT20161115,1
ADT20161118,1
ADT20161128,1
ADT20170106,1
ADT20170109,1
ADTN20160209,1
ADTN20160914,1
ADTN20161207,1
ADTN20161215,1
ADTN20161221,1
ADTN20161229,1
ADTN20170104,1
ADTN20170110,1
ADTN20170112,1
ADTN20170113,1
ADUS20160118,1
ADUS20160208,1
ADUS20160509,1
ADUS20161019,1
ADUS20170104,2
ADUS20170110,1
ADUS20170112,1
ADUS20170113,2
ADV.TO20120503,1
ADV.TO20140219,1
ADV.TO20140527,1
ADV.TO20140729,1
ADV.TO20141210,1
ADV.TO20150811,1
ADV.TO20161019,1
ADV.TO20161020,1
ADV.TO20161027,1
ADV.TO20161114,1
ADVS20150128,1
ADVS20150202,2
ADVS20150708,1
ADVS20160523,1
ADVS20160525,1
ADVS20160603,1
ADVS20160731,1
ADVS20160901,1
ADVS20161024,1
ADX20161220,2
ADX20161230,1
ADX20170105,1
ADX20170108,1
ADX20170112,3
ADX20170113,2
ADXS20161024,1
ADXS20161028,1
ADXS20161226,1
ADXS20170106,1
ADXS20170112,4
ADXS20170113,2
ADZ.V20140523,1
ADZ.V20150324,1
ADZ.V20150508,1
ADZ.V20160107,1
ADZ.V20160627,1
ADZ.V20160818,1
ADZ.V20161224,1
AE20160120,1
AE20160829,2
AE20161207,1
AE20161208,1
AE20170108,1
AE20170110,1
AE20170112,1
AE20170113,2
AEB20140611,1
AEC20140606,1
AEC20141001,1
AEC20141125,1
AEC20150420,1
AEC20160104,1
AEC20160510,2
AEC20161104,1
AEC20170104,1
AEC20170107,1
AED20140611,1
AEE20161219,1
AEE20161220,1
AEE20161222,1
AEE20161227,1
AEE20170102,1
AEE20170106,1
AEE20170110,1
AEE20170112,1
AEE20170113,2
AEF.TO20150723,1
AEF.TO20151030,1
AEF.TO20161110,1
AEF.TO20161111,1
AEF.TO20161114,1
AEF.TO20161206,1
AEF.TO20161213,1
AEF.TO20161216,1
AEF.TO20170103,1
AEF.TO20170106,1
AEG20110211,1
AEG20130917,1
AEG20140611,1
AEG20151126,1
AEG20160811,1
AEG20161212,1
AEG20161213,1
AEG20170102,1
AEG20170111,1
AEG20170112,1
AEGN20111026,1
AEGN20160502,1
AEGN20160919,1
AEGN20161212,1
AEGN20161226,1
AEGN20170106,1
AEGN20170108,1
AEGN20170110,1
AEGN20170111,1
AEGN20170113,1
AEGR20160615,1
AEGR20160920,1
AEGR20160923,1
AEGR20160928,1
AEGR20161108,1
AEGR20161129,2
AEGR20161205,2
AEGR20170113,1
AEH20140611,1
AEH20161221,1
AEH20161230,1
AEH20170108,1
AEHR20151007,1
AEHR20160122,1
AEHR20160824,1
AEHR20160825,1
AEHR20160929,1
AEHR20170105,1
AEHR20170112,1
AEHR20170113,3
AEIS20161204,1
AEIS20161212,2
AEIS20161222,1
AEIS20161228,1
AEIS20170103,1
AEIS20170105,1
AEIS20170110,1
AEIS20170112,1
AEIS20170113,1
AEL20161209,1
AEL20161218,1
AEL20170104,1
AEL20170109,1
AEL20170110,2
AEL20170111,1
AEL20170112,1
AEL20170113,2
AEM.TO20160701,1
AEM.TO20160907,1
AEM.TO20160919,1
AEM.TO20161026,2
AEM.TO20161111,1
AEM.TO20161229,1
AEM.TO20170110,1
AEM.TO20170112,1
AEM.TO20170113,1
AEM20160907,1
AEM20160919,1
AEM20161026,2
AEM20161111,1
AEM20161229,1
AEM20170110,1
AEM20170112,1
AEM20170113,2
AEMD20150102,1
AEMD20150408,1
AEMD20160331,1
AEMD20160405,1
AEMD20160504,1
AEMD20160811,1
AEMD20161101,1
AEMD20161215,1
AEMD20170111,1
AEMD20170112,1
AEN.V20140207,1
AEN.V20140329,1
AEN.V20151126,1
AEN.V20160524,1
AEN.V20160613,1
AEN.V20160803,1
AEN.V20161116,1
AEN.V20161129,1
AEN.V20170109,1
AEN.V20170113,1
AEO20161215,1
AEO20161221,1
AEO20161227,1
AEO20170105,2
AEO20170109,1
AEO20170110,1
AEO20170113,3
AEP20161215,1
AEP20161223,1
AEP20161228,1
AEP20161230,1
AEP20170104,1
AEP20170107,1
AEP20170112,1
AEP20170113,3
AEPI20151105,1
AEPI20160825,1
AEPI20160909,1
AEPI20161227,1
AEPI20170110,1
AEPI20170111,1
AEPI20170112,1
AEPI20170113,3
AER20160429,1
AER20160726,1
AER20160824,1
AER20161209,1
AER20170109,1
AER20170111,1
AER20170112,1
AER20170113,3
AERI20161223,2
AERI20170106,1
AERI20170109,2
AERI20170112,2
AERI20170113,3
AES20170105,2
AES20170106,1
AES20170110,2
AES20170111,2
AES20170112,1
AES20170113,2
AET20161230,1
AET20170105,1
AET20170109,1
AET20170112,2
AET20170113,5
AETI20110213,1
AETI20160108,1
AETI20160816,1
AETI20161115,1
AETI20161203,1
AETI20161205,1
AETI20161217,1
AETI20161224,1
AETI20170107,1
AETI20170113,1
AEUA20150603,1
AEUA20150604,1
AEUA20170112,1
